opcode_1,opcode_2
FETCH_CONSTANT,MOD
FETCH_CONSTANT,MUL
FETCH_CONSTANT,NOP
FETCH_CONSTANT,OP_DATA
FETCH_CONSTANT,QM_ASSIGN
FETCH_CONSTANT,RETURN
FETCH_CONSTANT,ROPE_INIT
FETCH_CONSTANT,SEND_FUNC_ARG
FETCH_CONSTANT,SEND_USER
FETCH_CONSTANT,SEND_VAL
FETCH_CONSTANT,SEND_VAL_EX
FETCH_CONSTANT,SEND_VAR_EX
FETCH_CONSTANT,SL
FETCH_CONSTANT,STRLEN
FETCH_CONSTANT,SUB
FETCH_CONSTANT,SWITCH_STRING
FETCH_CONSTANT,TYPE_CHECK
FETCH_CONSTANT,UNSET_DIM
FETCH_DIM_IS,ASSIGN
FETCH_DIM_IS,ASSIGN_OBJ
FETCH_DIM_IS,BOOL
FETCH_DIM_IS,BOOL_NOT
FETCH_DIM_IS,COALESCE
FETCH_DIM_IS,END_SILENCE
FETCH_DIM_IS,FETCH_DIM_IS
FETCH_DIM_IS,FETCH_OBJ_IS
FETCH_DIM_IS,JMPNZ
FETCH_DIM_IS,JMPNZ_EX
FETCH_DIM_IS,JMPZ
FETCH_DIM_IS,JMPZ_EX
FETCH_DIM_IS,QM_ASSIGN
FETCH_DIM_IS,RETURN
FETCH_DIM_IS,SEND_VAL
FETCH_DIM_IS,SEND_VAL_EX
FETCH_DIM_IS,TYPE_CHECK
FETCH_DIM_R,ADD
FETCH_DIM_R,ASSIGN
FETCH_DIM_R,ASSIGN_DIM
FETCH_DIM_R,ASSIGN_DIM_OP
FETCH_DIM_R,ASSIGN_OBJ
FETCH_DIM_R,ASSIGN_OBJ_OP
FETCH_DIM_R,ASSIGN_OP
FETCH_DIM_R,BEGIN_SILENCE
FETCH_DIM_R,BOOL
FETCH_DIM_R,BOOL_NOT
FETCH_DIM_R,BOOL_XOR
FETCH_DIM_R,BW_AND
FETCH_DIM_R,BW_NOT
FETCH_DIM_R,BW_OR
FETCH_DIM_R,BW_XOR
FETCH_DIM_R,CASE
FETCH_DIM_R,CAST
FETCH_DIM_R,CHECK_FUNC_ARG
FETCH_DIM_R,CLONE
FETCH_DIM_R,CONCAT
FETCH_DIM_R,COUNT
FETCH_DIM_R,DIV
FETCH_DIM_R,DO_FCALL
FETCH_DIM_R,ECHO
FETCH_DIM_R,END_SILENCE
FETCH_DIM_R,FAST_CONCAT
FETCH_DIM_R,FETCH_CLASS
FETCH_DIM_R,FETCH_CONSTANT
FETCH_DIM_R,FETCH_DIM_IS
FETCH_DIM_R,FETCH_DIM_R
FETCH_DIM_R,FETCH_DIM_RW
FETCH_DIM_R,FETCH_DIM_UNSET
FETCH_DIM_R,FETCH_DIM_W
FETCH_DIM_R,FETCH_FUNC_ARG
FETCH_DIM_R,FETCH_IS
FETCH_DIM_R,FETCH_LIST_R
FETCH_DIM_R,FETCH_OBJ_IS
FETCH_DIM_R,FETCH_OBJ_R
FETCH_DIM_R,FETCH_OBJ_RW
FETCH_DIM_R,FETCH_OBJ_UNSET
FETCH_DIM_R,FETCH_OBJ_W
FETCH_DIM_R,FETCH_R
FETCH_DIM_R,FETCH_RW
FETCH_DIM_R,FETCH_THIS
FETCH_DIM_R,FETCH_UNSET
FETCH_DIM_R,FETCH_W
FETCH_DIM_R,FE_FREE
FETCH_DIM_R,FE_RESET_R
FETCH_DIM_R,FREE
FETCH_DIM_R,GET_CLASS
FETCH_DIM_R,GET_TYPE
FETCH_DIM_R,INCLUDE_OR_EVAL
FETCH_DIM_R,INIT_ARRAY
FETCH_DIM_R,INIT_FCALL
FETCH_DIM_R,INIT_USER_CALL
FETCH_DIM_R,INSTANCEOF
FETCH_DIM_R,IN_ARRAY
FETCH_DIM_R,IS_EQUAL
FETCH_DIM_R,IS_IDENTICAL
FETCH_DIM_R,IS_NOT_EQUAL
FETCH_DIM_R,IS_SMALLER
FETCH_DIM_R,JMPNZ
FETCH_DIM_R,JMPNZ_EX
FETCH_DIM_R,JMPZ
FETCH_DIM_R,JMPZ_EX
FETCH_DIM_R,JMP_FRAMELESS
FETCH_DIM_R,JMP_SET
FETCH_DIM_R,MOD
FETCH_DIM_R,MUL
FETCH_DIM_R,NEW
FETCH_DIM_R,NOP
FETCH_DIM_R,OP_DATA
FETCH_DIM_R,POST_INC
FETCH_DIM_R,PRE_INC
FETCH_DIM_R,QM_ASSIGN
FETCH_DIM_R,RETURN
FETCH_DIM_R,ROPE_ADD
FETCH_DIM_R,ROPE_END
FETCH_DIM_R,ROPE_INIT
FETCH_DIM_R,SEND_ARRAY
FETCH_DIM_R,SEND_FUNC_ARG
FETCH_DIM_R,SEND_USER
FETCH_DIM_R,SEND_VAL
FETCH_DIM_R,SEND_VAL_EX
FETCH_DIM_R,SEND_VAR_EX
FETCH_DIM_R,SL
FETCH_DIM_R,SR
FETCH_DIM_R,STRLEN
FETCH_DIM_R,SUB
FETCH_DIM_R,SWITCH_LONG
FETCH_DIM_R,SWITCH_STRING
FETCH_DIM_R,THROW
FETCH_DIM_R,TYPE_CHECK
FETCH_DIM_R,UNSET_DIM
FETCH_DIM_RW,ASSIGN_DIM_OP
FETCH_DIM_RW,ASSIGN_OBJ_OP
FETCH_DIM_RW,FETCH_DIM_RW
FETCH_DIM_RW,FETCH_OBJ_RW
FETCH_DIM_RW,POST_DEC
FETCH_DIM_RW,POST_INC
FETCH_DIM_RW,PRE_DEC
FETCH_DIM_RW,PRE_INC
FETCH_DIM_UNSET,FETCH_DIM_UNSET
FETCH_DIM_UNSET,FETCH_OBJ_UNSET
FETCH_DIM_UNSET,UNSET_DIM
FETCH_DIM_UNSET,UNSET_OBJ
FETCH_DIM_W,ASSIGN_DIM
FETCH_DIM_W,ASSIGN_OBJ
FETCH_DIM_W,ASSIGN_OBJ_REF
FETCH_DIM_W,ASSIGN_REF
FETCH_DIM_W,FETCH_DIM_W
FETCH_DIM_W,FETCH_OBJ_W
FETCH_DIM_W,FE_RESET_RW
FETCH_DIM_W,INIT_ARRAY
FETCH_DIM_W,MAKE_REF
FETCH_DIM_W,RETURN_BY_REF
FETCH_DIM_W,SEND_REF
FETCH_DIM_W,SEND_VAL_EX
FETCH_FUNC_ARG,SEND_FUNC_ARG
FETCH_GLOBALS,ASSIGN
FETCH_GLOBALS,FETCH_OBJ_R
FETCH_GLOBALS,FE_RESET_R
FETCH_GLOBALS,SEND_VAL
FETCH_GLOBALS,SEND_VAL_EX
FETCH_IS,ASSIGN
FETCH_IS,ASSIGN_OBJ
FETCH_IS,BOOL
FETCH_IS,BOOL_NOT
FETCH_IS,CAST
FETCH_IS,COALESCE
FETCH_IS,END_SILENCE
FETCH_IS,FETCH_DIM_IS
FETCH_IS,FETCH_OBJ_IS
FETCH_IS,FETCH_R
FETCH_IS,INIT_ARRAY
FETCH_IS,IS_EQUAL
FETCH_IS,JMPNZ
FETCH_IS,JMPNZ_EX
FETCH_IS,JMPZ
FETCH_IS,JMPZ_EX
FETCH_IS,QM_ASSIGN
FETCH_IS,RETURN
FETCH_IS,SEND_VAL
FETCH_IS,SEND_VAL_EX
FETCH_IS,SEND_VAR_EX
FETCH_LIST_R,ASSIGN
FETCH_LIST_R,ASSIGN_DIM
FETCH_LIST_R,ASSIGN_OBJ
FETCH_LIST_R,FETCH_DIM_W
FETCH_LIST_R,FETCH_OBJ_W
FETCH_LIST_R,FETCH_R
FETCH_LIST_R,FETCH_W
FETCH_OBJ_IS,ASSIGN
FETCH_OBJ_IS,ASSIGN_OBJ
FETCH_OBJ_IS,BOOL
FETCH_OBJ_IS,BOOL_NOT
FETCH_OBJ_IS,COALESCE
FETCH_OBJ_IS,FETCH_DIM_IS
FETCH_OBJ_IS,FETCH_OBJ_IS
FETCH_OBJ_IS,FREE
FETCH_OBJ_IS,JMPNZ
FETCH_OBJ_IS,JMPNZ_EX
FETCH_OBJ_IS,JMPZ
FETCH_OBJ_IS,JMPZ_EX
FETCH_OBJ_IS,RETURN
FETCH_OBJ_IS,SEND_VAL_EX
FETCH_OBJ_IS,TYPE_CHECK
FETCH_OBJ_R,ADD
FETCH_OBJ_R,ASSIGN
FETCH_OBJ_R,ASSIGN_DIM
FETCH_OBJ_R,ASSIGN_DIM_OP
FETCH_OBJ_R,ASSIGN_OBJ
FETCH_OBJ_R,ASSIGN_OBJ_OP
FETCH_OBJ_R,ASSIGN_OP
FETCH_OBJ_R,BEGIN_SILENCE
FETCH_OBJ_R,BIND_LEXICAL
FETCH_OBJ_R,BOOL
FETCH_OBJ_R,BOOL_NOT
FETCH_OBJ_R,BOOL_XOR
FETCH_OBJ_R,BW_AND
FETCH_OBJ_R,BW_NOT
FETCH_OBJ_R,BW_OR
FETCH_OBJ_R,BW_XOR
FETCH_OBJ_R,CASE
FETCH_OBJ_R,CAST
FETCH_OBJ_R,CHECK_FUNC_ARG
FETCH_OBJ_R,CLONE
FETCH_OBJ_R,CONCAT
FETCH_OBJ_R,COUNT
FETCH_OBJ_R,DEFINED
FETCH_OBJ_R,DIV
FETCH_OBJ_R,DO_FCALL
FETCH_OBJ_R,ECHO
FETCH_OBJ_R,END_SILENCE
FETCH_OBJ_R,FAST_CONCAT
FETCH_OBJ_R,FETCH_CLASS
FETCH_OBJ_R,FETCH_CONSTANT
FETCH_OBJ_R,FETCH_DIM_IS
FETCH_OBJ_R,FETCH_DIM_R
FETCH_OBJ_R,FETCH_DIM_RW
FETCH_OBJ_R,FETCH_DIM_UNSET
FETCH_OBJ_R,FETCH_DIM_W
FETCH_OBJ_R,FETCH_FUNC_ARG
FETCH_OBJ_R,FETCH_IS
FETCH_OBJ_R,FETCH_LIST_R
FETCH_OBJ_R,FETCH_OBJ_IS
FETCH_OBJ_R,FETCH_OBJ_R
FETCH_OBJ_R,FETCH_OBJ_RW
FETCH_OBJ_R,FETCH_OBJ_UNSET
FETCH_OBJ_R,FETCH_OBJ_W
FETCH_OBJ_R,FETCH_R
FETCH_OBJ_R,FETCH_THIS
FETCH_OBJ_R,FETCH_UNSET
FETCH_OBJ_R,FETCH_W
FETCH_OBJ_R,FE_FREE
FETCH_OBJ_R,FE_RESET_R
FETCH_OBJ_R,FREE
FETCH_OBJ_R,GET_CLASS
FETCH_OBJ_R,GET_TYPE
FETCH_OBJ_R,INCLUDE_OR_EVAL
FETCH_OBJ_R,INIT_ARRAY
FETCH_OBJ_R,INIT_FCALL
FETCH_OBJ_R,INIT_USER_CALL
FETCH_OBJ_R,INSTANCEOF
FETCH_OBJ_R,IN_ARRAY
FETCH_OBJ_R,IS_EQUAL
FETCH_OBJ_R,IS_IDENTICAL
FETCH_OBJ_R,IS_NOT_EQUAL
FETCH_OBJ_R,IS_SMALLER
FETCH_OBJ_R,JMPNZ
FETCH_OBJ_R,JMPNZ_EX
FETCH_OBJ_R,JMPZ
FETCH_OBJ_R,JMPZ_EX
FETCH_OBJ_R,JMP_FRAMELESS
FETCH_OBJ_R,JMP_SET
FETCH_OBJ_R,MOD
FETCH_OBJ_R,MUL
FETCH_OBJ_R,NEW
FETCH_OBJ_R,NOP
FETCH_OBJ_R,OP_DATA
FETCH_OBJ_R,POST_INC_OBJ
FETCH_OBJ_R,QM_ASSIGN
FETCH_OBJ_R,RETURN
FETCH_OBJ_R,ROPE_ADD
FETCH_OBJ_R,ROPE_END
FETCH_OBJ_R,ROPE_INIT
FETCH_OBJ_R,SEND_ARRAY
FETCH_OBJ_R,SEND_FUNC_ARG
FETCH_OBJ_R,SEND_UNPACK
FETCH_OBJ_R,SEND_USER
FETCH_OBJ_R,SEND_VAL
FETCH_OBJ_R,SEND_VAL_EX
FETCH_OBJ_R,SEND_VAR
FETCH_OBJ_R,SEND_VAR_EX
FETCH_OBJ_R,SL
FETCH_OBJ_R,SR
FETCH_OBJ_R,STRLEN
FETCH_OBJ_R,SUB
FETCH_OBJ_R,SWITCH_LONG
FETCH_OBJ_R,SWITCH_STRING
FETCH_OBJ_R,TYPE_CHECK
FETCH_OBJ_R,UNSET_DIM
FETCH_OBJ_RW,ASSIGN_DIM_OP
FETCH_OBJ_RW,ASSIGN_OBJ_OP
FETCH_OBJ_RW,FETCH_DIM_RW
FETCH_OBJ_RW,FETCH_OBJ_RW
FETCH_OBJ_RW,PRE_DEC_OBJ
FETCH_OBJ_RW,PRE_INC_OBJ
FETCH_OBJ_UNSET,FETCH_DIM_UNSET
FETCH_OBJ_UNSET,FETCH_OBJ_UNSET
FETCH_OBJ_UNSET,UNSET_DIM
FETCH_OBJ_UNSET,UNSET_OBJ
FETCH_OBJ_W,ASSIGN_DIM
FETCH_OBJ_W,ASSIGN_OBJ
FETCH_OBJ_W,ASSIGN_OBJ_REF
FETCH_OBJ_W,ASSIGN_REF
FETCH_OBJ_W,FETCH_DIM_W
FETCH_OBJ_W,FETCH_OBJ_W
FETCH_OBJ_W,FE_RESET_RW
FETCH_OBJ_W,INIT_ARRAY
FETCH_OBJ_W,MAKE_REF
FETCH_OBJ_W,RETURN_BY_REF
FETCH_OBJ_W,SEND_REF
FETCH_OBJ_W,SEND_VAL_EX
FETCH_R,ADD
FETCH_R,ASSIGN
FETCH_R,ASSIGN_DIM
FETCH_R,ASSIGN_OBJ
FETCH_R,ASSIGN_OBJ_OP
FETCH_R,ASSIGN_OP
FETCH_R,BEGIN_SILENCE
FETCH_R,BOOL
FETCH_R,BOOL_NOT
FETCH_R,BW_AND
FETCH_R,BW_NOT
FETCH_R,BW_OR
FETCH_R,CASE
FETCH_R,CAST
FETCH_R,CHECK_FUNC_ARG
FETCH_R,CONCAT
FETCH_R,COUNT
FETCH_R,DIV
FETCH_R,DO_FCALL
FETCH_R,ECHO
FETCH_R,END_SILENCE
FETCH_R,FETCH_CONSTANT
FETCH_R,FETCH_DIM_R
FETCH_R,FETCH_DIM_W
FETCH_R,FETCH_FUNC_ARG
FETCH_R,FETCH_GLOBALS
FETCH_R,FETCH_IS
FETCH_R,FETCH_OBJ_IS
FETCH_R,FETCH_OBJ_R
FETCH_R,FETCH_OBJ_RW
FETCH_R,FETCH_OBJ_UNSET
FETCH_R,FETCH_OBJ_W
FETCH_R,FETCH_R
FETCH_R,FETCH_RW
FETCH_R,FETCH_UNSET
FETCH_R,FETCH_W
FETCH_R,FE_FREE
FETCH_R,FE_RESET_R
FETCH_R,FREE
FETCH_R,FUNC_GET_ARGS
FETCH_R,FUNC_NUM_ARGS
FETCH_R,GET_CLASS
FETCH_R,GET_TYPE
FETCH_R,INCLUDE_OR_EVAL
FETCH_R,INIT_ARRAY
FETCH_R,INIT_FCALL
FETCH_R,INSTANCEOF
FETCH_R,IN_ARRAY
FETCH_R,IS_EQUAL
FETCH_R,IS_IDENTICAL
FETCH_R,IS_NOT_EQUAL
FETCH_R,IS_SMALLER
FETCH_R,JMPNZ
FETCH_R,JMPNZ_EX
FETCH_R,JMPZ
FETCH_R,JMPZ_EX
FETCH_R,MOD
FETCH_R,MUL
FETCH_R,NEW
FETCH_R,NOP
FETCH_R,OP_DATA
FETCH_R,QM_ASSIGN
FETCH_R,RETURN
FETCH_R,ROPE_ADD
FETCH_R,ROPE_END
FETCH_R,ROPE_INIT
FETCH_R,SEND_FUNC_ARG
FETCH_R,SEND_UNPACK
FETCH_R,SEND_VAL
FETCH_R,SEND_VAL_EX
FETCH_R,SEND_VAR_EX
FETCH_R,SL
FETCH_R,SR
FETCH_R,STRLEN
FETCH_R,SUB
FETCH_R,SWITCH_STRING
FETCH_R,TYPE_CHECK
FETCH_R,UNSET_VAR
FETCH_RW,ASSIGN_DIM_OP
FETCH_RW,ASSIGN_OP
FETCH_RW,FETCH_DIM_RW
FETCH_RW,POST_DEC
FETCH_RW,POST_INC
FETCH_RW,PRE_DEC
FETCH_RW,PRE_INC
FETCH_THIS,ASSIGN
FETCH_THIS,ASSIGN_DIM
FETCH_THIS,ASSIGN_OBJ
FETCH_THIS,BOOL
FETCH_THIS,BOOL_NOT
FETCH_THIS,CAST
FETCH_THIS,CHECK_FUNC_ARG
FETCH_THIS,CLONE
FETCH_THIS,CONCAT
FETCH_THIS,DO_FCALL
FETCH_THIS,FETCH_CLASS
FETCH_THIS,FETCH_DIM_R
FETCH_THIS,FETCH_DIM_W
FETCH_THIS,FETCH_IS
FETCH_THIS,FETCH_OBJ_IS
FETCH_THIS,FETCH_OBJ_R
FETCH_THIS,FETCH_OBJ_UNSET
FETCH_THIS,FETCH_OBJ_W
FETCH_THIS,FETCH_R
FETCH_THIS,FETCH_THIS
FETCH_THIS,FE_FREE
FETCH_THIS,FE_RESET_R
FETCH_THIS,FREE
FETCH_THIS,GET_CLASS
FETCH_THIS,INIT_ARRAY
FETCH_THIS,INIT_FCALL
FETCH_THIS,INSTANCEOF
FETCH_THIS,IS_EQUAL
FETCH_THIS,IS_IDENTICAL
FETCH_THIS,JMPNZ_EX
FETCH_THIS,JMPZ
FETCH_THIS,JMPZ_EX
FETCH_THIS,JMP_SET
FETCH_THIS,MAKE_REF
FETCH_THIS,NEW
FETCH_THIS,NOP
FETCH_THIS,OP_DATA
FETCH_THIS,QM_ASSIGN
FETCH_THIS,RETURN
FETCH_THIS,ROPE_ADD
FETCH_THIS,ROPE_INIT
FETCH_THIS,SEND_ARRAY
FETCH_THIS,SEND_FUNC_ARG
FETCH_THIS,SEND_USER
FETCH_THIS,SEND_VAL
FETCH_THIS,SEND_VAL_EX
FETCH_THIS,SEND_VAR_EX
FETCH_THIS,TYPE_CHECK
FETCH_THIS,UNSET_DIM
FETCH_UNSET,FETCH_DIM_UNSET
FETCH_UNSET,FETCH_OBJ_UNSET
FETCH_UNSET,UNSET_DIM
FETCH_UNSET,UNSET_OBJ
FETCH_W,ASSIGN
FETCH_W,ASSIGN_DIM
FETCH_W,ASSIGN_OBJ
FETCH_W,ASSIGN_REF
FETCH_W,FETCH_DIM_W
FETCH_W,FETCH_OBJ_W
FETCH_W,FETCH_R
FETCH_W,FETCH_W
FETCH_W,FE_RESET_RW
FETCH_W,INIT_ARRAY
FETCH_W,MAKE_REF
FETCH_W,OFF
FETCH_W,SEND_REF
FETCH_W,SEND_VAL
FETCH_W,SEND_VAL_EX
FE_FETCH_R,ADD
FE_FETCH_R,ASSIGN
FE_FETCH_R,ASSIGN_DIM
FE_FETCH_R,ASSIGN_DIM_OP
FE_FETCH_R,ASSIGN_OBJ
FE_FETCH_R,ASSIGN_OBJ_OP
FE_FETCH_R,ASSIGN_OP
FE_FETCH_R,BEGIN_SILENCE
FE_FETCH_R,BIND_LEXICAL
FE_FETCH_R,BOOL
FE_FETCH_R,BOOL_NOT
FE_FETCH_R,BW_AND
FE_FETCH_R,CAST
FE_FETCH_R,CHECK_FUNC_ARG
FE_FETCH_R,CLONE
FE_FETCH_R,CONCAT
FE_FETCH_R,COUNT
FE_FETCH_R,DEFINED
FE_FETCH_R,DIV
FE_FETCH_R,DO_FCALL
FE_FETCH_R,ECHO
FE_FETCH_R,FETCH_CLASS
FE_FETCH_R,FETCH_CONSTANT
FE_FETCH_R,FETCH_DIM_IS
FE_FETCH_R,FETCH_DIM_R
FE_FETCH_R,FETCH_DIM_RW
FE_FETCH_R,FETCH_DIM_UNSET
FE_FETCH_R,FETCH_DIM_W
FE_FETCH_R,FETCH_IS
FE_FETCH_R,FETCH_LIST_R
FE_FETCH_R,FETCH_OBJ_IS
FE_FETCH_R,FETCH_OBJ_R
FE_FETCH_R,FETCH_OBJ_RW
FE_FETCH_R,FETCH_OBJ_UNSET
FE_FETCH_R,FETCH_OBJ_W
FE_FETCH_R,FETCH_R
FE_FETCH_R,FETCH_THIS
FE_FETCH_R,FETCH_UNSET
FE_FETCH_R,FETCH_W
FE_FETCH_R,FE_FREE
FE_FETCH_R,FE_RESET_R
FE_FETCH_R,FUNC_NUM_ARGS
FE_FETCH_R,GET_CLASS
FE_FETCH_R,INCLUDE_OR_EVAL
FE_FETCH_R,INIT_ARRAY
FE_FETCH_R,INIT_FCALL
FE_FETCH_R,INIT_USER_CALL
FE_FETCH_R,INSTANCEOF
FE_FETCH_R,IN_ARRAY
FE_FETCH_R,IS_EQUAL
FE_FETCH_R,IS_IDENTICAL
FE_FETCH_R,IS_NOT_EQUAL
FE_FETCH_R,IS_SMALLER
FE_FETCH_R,JMP
FE_FETCH_R,JMPNZ_EX
FE_FETCH_R,JMPZ
FE_FETCH_R,JMPZ_EX
FE_FETCH_R,JMP_FRAMELESS
FE_FETCH_R,MOD
FE_FETCH_R,MUL
FE_FETCH_R,NEW
FE_FETCH_R,NOP
FE_FETCH_R,OP_DATA
FE_FETCH_R,POST_DEC
FE_FETCH_R,POST_INC
FE_FETCH_R,PRE_DEC
FE_FETCH_R,PRE_DEC_OBJ
FE_FETCH_R,PRE_INC
FE_FETCH_R,PRE_INC_OBJ
FE_FETCH_R,QM_ASSIGN
FE_FETCH_R,ROPE_INIT
FE_FETCH_R,SEND_VAL
FE_FETCH_R,SEND_VAL_EX
FE_FETCH_R,SEND_VAR
FE_FETCH_R,SEND_VAR_EX
FE_FETCH_R,SL
FE_FETCH_R,STRLEN
FE_FETCH_R,SUB
FE_FETCH_R,SWITCH_LONG
FE_FETCH_R,SWITCH_STRING
FE_FETCH_R,TYPE_CHECK
FE_FETCH_R,UNSET_DIM
FE_FETCH_R,UNSET_OBJ
FE_FETCH_R,YIELD
FE_FETCH_RW,ASSIGN
FE_FETCH_RW,ASSIGN_DIM
FE_FETCH_RW,ASSIGN_OP
FE_FETCH_RW,BOOL_NOT
FE_FETCH_RW,CAST
FE_FETCH_RW,CHECK_FUNC_ARG
FE_FETCH_RW,CLONE
FE_FETCH_RW,CONCAT
FE_FETCH_RW,DO_FCALL
FE_FETCH_RW,ECHO
FE_FETCH_RW,FETCH_DIM_R
FE_FETCH_RW,FETCH_DIM_W
FE_FETCH_RW,FETCH_OBJ_R
FE_FETCH_RW,FETCH_R
FE_FETCH_RW,FETCH_W
FE_FETCH_RW,FE_RESET_R
FE_FETCH_RW,FE_RESET_RW
FE_FETCH_RW,INIT_FCALL
FE_FETCH_RW,INSTANCEOF
FE_FETCH_RW,IS_EQUAL
FE_FETCH_RW,IS_IDENTICAL
FE_FETCH_RW,IS_SMALLER
FE_FETCH_RW,JMPZ
FE_FETCH_RW,JMPZ_EX
FE_FETCH_RW,JMP_FRAMELESS
FE_FETCH_RW,NOP
FE_FETCH_RW,OP_DATA
FE_FETCH_RW,ROPE_INIT
FE_FETCH_RW,SEND_VAL
FE_FETCH_RW,SEND_VAL_EX
FE_FETCH_RW,SEND_VAR_EX
FE_FETCH_RW,STRLEN
FE_FETCH_RW,TYPE_CHECK
FE_FETCH_RW,UNSET_DIM
FE_FREE,ADD
FE_FREE,ASSIGN
FE_FREE,ASSIGN_DIM
FE_FREE,ASSIGN_DIM_OP
FE_FREE,ASSIGN_OBJ
FE_FREE,ASSIGN_OBJ_OP
FE_FREE,ASSIGN_OBJ_REF
FE_FREE,ASSIGN_OP
FE_FREE,ASSIGN_REF
FE_FREE,BEGIN_SILENCE
FE_FREE,BIND_GLOBAL
FE_FREE,BOOL
FE_FREE,BOOL_NOT
FE_FREE,BW_AND
FE_FREE,CAST
FE_FREE,CHECK_FUNC_ARG
FE_FREE,CONCAT
FE_FREE,COUNT
FE_FREE,DECLARE_CLASS
FE_FREE,DEFINED
FE_FREE,DIV
FE_FREE,DO_FCALL
FE_FREE,ECHO
FE_FREE,FAST_CALL
FE_FREE,FAST_RET
FE_FREE,FETCH_CLASS
FE_FREE,FETCH_CONSTANT
FE_FREE,FETCH_DIM_IS
FE_FREE,FETCH_DIM_R
FE_FREE,FETCH_DIM_RW
FE_FREE,FETCH_DIM_UNSET
FE_FREE,FETCH_DIM_W
FE_FREE,FETCH_IS
FE_FREE,FETCH_OBJ_IS
FE_FREE,FETCH_OBJ_R
FE_FREE,FETCH_OBJ_RW
FE_FREE,FETCH_OBJ_UNSET
FE_FREE,FETCH_OBJ_W
FE_FREE,FETCH_R
FE_FREE,FETCH_RW
FE_FREE,FETCH_THIS
FE_FREE,FETCH_UNSET
FE_FREE,FETCH_W
FE_FREE,FE_FREE
FE_FREE,FE_RESET_R
FE_FREE,FE_RESET_RW
FE_FREE,FREE
FE_FREE,FUNC_GET_ARGS
FE_FREE,INCLUDE_OR_EVAL
FE_FREE,INIT_ARRAY
FE_FREE,INIT_FCALL
FE_FREE,INSTANCEOF
FE_FREE,IN_ARRAY
FE_FREE,IS_EQUAL
FE_FREE,IS_IDENTICAL
FE_FREE,IS_NOT_EQUAL
FE_FREE,IS_SMALLER
FE_FREE,JMP
FE_FREE,JMPNZ
FE_FREE,JMPNZ_EX
FE_FREE,JMPZ
FE_FREE,JMPZ_EX
FE_FREE,JMP_FRAMELESS
FE_FREE,JMP_SET
FE_FREE,MOD
FE_FREE,MUL
FE_FREE,NEW
FE_FREE,NOP
FE_FREE,OP_DATA
FE_FREE,POST_INC
FE_FREE,PRE_DEC
FE_FREE,PRE_INC
FE_FREE,RECV
FE_FREE,RETURN
FE_FREE,RETURN_BY_REF
FE_FREE,ROPE_INIT
FE_FREE,SEND_VAL
FE_FREE,SEND_VAL_EX
FE_FREE,SEND_VAR
FE_FREE,SEND_VAR_EX
FE_FREE,STRLEN
FE_FREE,SUB
FE_FREE,SWITCH_STRING
FE_FREE,TYPE_CHECK
FE_FREE,UNSET_CV
FE_FREE,UNSET_DIM
FE_FREE,UNSET_OBJ
FE_FREE,UNSET_VAR
FE_RESET_R,FE_FETCH_R
FE_RESET_RW,FE_FETCH_RW
FREE,ADD
FREE,ASSIGN
FREE,ASSIGN_DIM
FREE,ASSIGN_DIM_OP
FREE,ASSIGN_OBJ
FREE,ASSIGN_OP
FREE,BEGIN_SILENCE
FREE,BIND_GLOBAL
FREE,BIND_STATIC
FREE,BOOL_NOT
FREE,BW_AND
FREE,CAST
FREE,CHECK_FUNC_ARG
FREE,CLONE
FREE,CONCAT
FREE,COUNT
FREE,DECLARE_CLASS
FREE,DEFINED
FREE,DIV
FREE,DO_FCALL
FREE,ECHO
FREE,FAST_RET
FREE,FETCH_CLASS
FREE,FETCH_CONSTANT
FREE,FETCH_DIM_IS
FREE,FETCH_DIM_R
FREE,FETCH_DIM_UNSET
FREE,FETCH_DIM_W
FREE,FETCH_IS
FREE,FETCH_OBJ_IS
FREE,FETCH_OBJ_R
FREE,FETCH_OBJ_W
FREE,FETCH_R
FREE,FETCH_RW
FREE,FETCH_THIS
FREE,FETCH_W
FREE,FE_FREE
FREE,FE_RESET_R
FREE,FREE
FREE,GET_CLASS
FREE,INCLUDE_OR_EVAL
FREE,INIT_ARRAY
FREE,INIT_FCALL
FREE,INSTANCEOF
FREE,IS_EQUAL
FREE,IS_IDENTICAL
FREE,IS_NOT_EQUAL
FREE,IS_SMALLER
FREE,JMP
FREE,JMPNZ
FREE,JMPNZ_EX
FREE,JMPZ
FREE,JMPZ_EX
FREE,JMP_FRAMELESS
FREE,JMP_SET
FREE,MUL
FREE,NEW
FREE,NOP
FREE,OP_DATA
FREE,PRE_DEC_OBJ
FREE,PRE_INC
FREE,PRE_INC_OBJ
FREE,QM_ASSIGN
FREE,RETURN
FREE,ROPE_INIT
FREE,SEND_REF
FREE,SEND_UNPACK
FREE,SEND_VAL
FREE,SEND_VAL_EX
FREE,SEND_VAR
FREE,SEND_VAR_EX
FREE,STRLEN
FREE,SUB
FREE,SWITCH_LONG
FREE,SWITCH_STRING
FREE,TYPE_CHECK
FREE,UNSET_DIM
FUNC_GET_ARGS,ASSIGN
FUNC_GET_ARGS,ASSIGN_OBJ
FUNC_GET_ARGS,FETCH_DIM_W
FUNC_GET_ARGS,FETCH_LIST_R
FUNC_GET_ARGS,FETCH_W
FUNC_GET_ARGS,FE_RESET_R
FUNC_GET_ARGS,OP_DATA
FUNC_GET_ARGS,QM_ASSIGN
FUNC_GET_ARGS,RETURN
