ngram,idf
FUNC_NUM_ARGS JMPZ_EX,10.93076219467101
GET_CLASS ASSIGN,7.333449934082563
GET_CLASS ASSIGN_DIM,8.984852045615696
GET_CLASS ASSIGN_OBJ,9.226014102432584
GET_CLASS BOOL,9.544467833551119
GET_CLASS BOOL_NOT,10.525297086562844
GET_CLASS CONCAT,7.1352730054988145
GET_CLASS COUNT,10.93076219467101
GET_CLASS DO_FCALL,9.544467833551119
GET_CLASS ECHO,10.237615014111064
GET_CLASS FETCH_DIM_R,9.426684797894735
GET_CLASS FETCH_DIM_W,10.525297086562844
GET_CLASS FETCH_OBJ_R,9.832149906002899
GET_CLASS GET_CLASS,10.93076219467101
GET_CLASS INIT_ARRAY,8.2227119935688
GET_CLASS IS_EQUAL,8.291704865055749
GET_CLASS IS_IDENTICAL,9.677999226175642
GET_CLASS IS_NOT_EQUAL,10.237615014111064
GET_CLASS JMPZ,9.832149906002899
GET_CLASS OP_DATA,10.014471462796854
GET_CLASS QM_ASSIGN,7.8172468854606345
GET_CLASS RETURN,9.832149906002899
GET_CLASS ROPE_INIT,9.139002725442953
GET_CLASS SEND_VAL,8.2227119935688
GET_CLASS SEND_VAL_EX,7.616576189998483
GET_CLASS SEND_VAR_EX,10.93076219467101
GET_CLASS STRLEN,10.93076219467101
GET_CLASS SWITCH_STRING,9.544467833551119
GET_CLASS TYPE_CHECK,10.93076219467101
GET_TYPE ASSIGN,9.832149906002899
GET_TYPE CONCAT,7.886239756947585
GET_TYPE COUNT,10.93076219467101
GET_TYPE DO_FCALL,10.525297086562844
GET_TYPE FETCH_OBJ_R,10.525297086562844
GET_TYPE FETCH_W,10.525297086562844
GET_TYPE GET_TYPE,10.93076219467101
GET_TYPE IS_EQUAL,9.139002725442953
GET_TYPE IS_IDENTICAL,10.93076219467101
GET_TYPE IS_NOT_EQUAL,10.237615014111064
GET_TYPE QM_ASSIGN,9.058960017769417
GET_TYPE RETURN,10.93076219467101
GET_TYPE ROPE_INIT,9.832149906002899
GET_TYPE SEND_VAL,10.237615014111064
GET_TYPE SEND_VAL_EX,9.058960017769417
GET_TYPE SWITCH_STRING,9.544467833551119
GET_TYPE TYPE_CHECK,10.93076219467101
IMAGE ECHO,10.93076219467101
IN RETURN,10.525297086562844
INCLUDE_OR_EVAL ASSIGN,5.140802023773755
INCLUDE_OR_EVAL ASSIGN_DIM,8.984852045615696
INCLUDE_OR_EVAL ASSIGN_OBJ,8.127401813764475
INCLUDE_OR_EVAL ASSIGN_OP,8.984852045615696
INCLUDE_OR_EVAL BEGIN_SILENCE,8.097548850614793
INCLUDE_OR_EVAL BIND_GLOBAL,9.139002725442953
INCLUDE_OR_EVAL BIND_STATIC,10.014471462796854
INCLUDE_OR_EVAL BOOL,8.57938693750753
INCLUDE_OR_EVAL BOOL_NOT,7.3898028706336945
INCLUDE_OR_EVAL CAST,9.832149906002899
INCLUDE_OR_EVAL CHECK_FUNC_ARG,8.365812837209472
INCLUDE_OR_EVAL CONCAT,6.661064744971047
INCLUDE_OR_EVAL COUNT,10.93076219467101
INCLUDE_OR_EVAL DECLARE_CLASS,5.80679821526775
INCLUDE_OR_EVAL DECLARE_CONST,10.93076219467101
INCLUDE_OR_EVAL DEFINED,8.488415159301805
INCLUDE_OR_EVAL DO_FCALL,6.094480287719531
INCLUDE_OR_EVAL ECHO,4.561717742944397
INCLUDE_OR_EVAL END_SILENCE,4.7101720245712695
INCLUDE_OR_EVAL FAST_CALL,10.525297086562844
INCLUDE_OR_EVAL FAST_RET,10.93076219467101
INCLUDE_OR_EVAL FETCH_CLASS,9.139002725442953
INCLUDE_OR_EVAL FETCH_CONSTANT,6.305789381386738
INCLUDE_OR_EVAL FETCH_DIM_R,8.158173472431226
INCLUDE_OR_EVAL FETCH_DIM_RW,10.93076219467101
INCLUDE_OR_EVAL FETCH_DIM_UNSET,10.93076219467101
INCLUDE_OR_EVAL FETCH_DIM_W,10.237615014111064
INCLUDE_OR_EVAL FETCH_IS,7.449522105335317
INCLUDE_OR_EVAL FETCH_LIST_R,10.93076219467101
INCLUDE_OR_EVAL FETCH_OBJ_IS,10.014471462796854
INCLUDE_OR_EVAL FETCH_OBJ_R,8.189922170745808
INCLUDE_OR_EVAL FETCH_OBJ_W,9.832149906002899
INCLUDE_OR_EVAL FETCH_R,6.748712052029803
INCLUDE_OR_EVAL FETCH_THIS,8.915859174128745
INCLUDE_OR_EVAL FETCH_UNSET,10.93076219467101
INCLUDE_OR_EVAL FETCH_W,8.851320652991173
INCLUDE_OR_EVAL FE_FREE,10.014471462796854
INCLUDE_OR_EVAL FE_RESET_R,8.851320652991173
INCLUDE_OR_EVAL INCLUDE_OR_EVAL,5.707707312623519
INCLUDE_OR_EVAL INIT_ARRAY,10.237615014111064
INCLUDE_OR_EVAL INIT_FCALL,4.514029912158683
INCLUDE_OR_EVAL INSTANCEOF,10.93076219467101
INCLUDE_OR_EVAL IN_ARRAY,10.93076219467101
INCLUDE_OR_EVAL IS_EQUAL,8.25661354524448
INCLUDE_OR_EVAL IS_IDENTICAL,10.93076219467101
INCLUDE_OR_EVAL IS_NOT_EQUAL,7.752708364323063
INCLUDE_OR_EVAL IS_SMALLER,9.832149906002899
INCLUDE_OR_EVAL JMP,5.2959725915017595
INCLUDE_OR_EVAL JMPNZ_EX,10.93076219467101
INCLUDE_OR_EVAL JMPZ,6.878977246867704
INCLUDE_OR_EVAL JMPZ_EX,9.832149906002899
INCLUDE_OR_EVAL JMP_FRAMELESS,10.014471462796854
INCLUDE_OR_EVAL NEW,5.916799110482079
INCLUDE_OR_EVAL NOP,8.851320652991173
INCLUDE_OR_EVAL OP_DATA,9.226014102432584
INCLUDE_OR_EVAL POST_INC,10.93076219467101
INCLUDE_OR_EVAL QM_ASSIGN,9.544467833551119
INCLUDE_OR_EVAL RETURN,3.885857077541638
INCLUDE_OR_EVAL ROPE_INIT,9.426684797894735
INCLUDE_OR_EVAL SEND_VAL,10.525297086562844
INCLUDE_OR_EVAL SEND_VAL_EX,5.818774406314466
INCLUDE_OR_EVAL SEND_VAR,8.040390436774844
INCLUDE_OR_EVAL SEND_VAR_EX,7.293176034944623
INCLUDE_OR_EVAL STRLEN,8.851320652991173
INCLUDE_OR_EVAL SWITCH_STRING,10.93076219467101
INCLUDE_OR_EVAL TYPE_CHECK,8.25661354524448
INCLUDE_OR_EVAL UNSET_CV,9.677999226175642
INFILE CONCAT,8.679470396064513
INFILE JMP,10.93076219467101
INIT_ARRAY ADD,6.819888330497697
INIT_ARRAY ASSIGN,3.610897264862039
INIT_ARRAY ASSIGN_DIM,5.210450418063597
INIT_ARRAY ASSIGN_OBJ,6.494010660307881
INIT_ARRAY ASSIGN_OBJ_OP,9.832149906002899
INIT_ARRAY ASSIGN_OP,8.365812837209472
INIT_ARRAY BEGIN_SILENCE,6.654096075654953
INIT_ARRAY BIND_LEXICAL,8.790696031174738
INIT_ARRAY BIND_STATIC,9.832149906002899
INIT_ARRAY BOOL,9.058960017769417
INIT_ARRAY BOOL_NOT,8.44585554488301
INIT_ARRAY BW_AND,9.677999226175642
INIT_ARRAY BW_OR,9.832149906002899
INIT_ARRAY CAST,6.517963901330374
INIT_ARRAY CHECK_FUNC_ARG,6.828118829634213
INIT_ARRAY CLONE,10.525297086562844
INIT_ARRAY COALESCE,10.237615014111064
INIT_ARRAY CONCAT,5.411303279479435
INIT_ARRAY COUNT,8.790696031174738
INIT_ARRAY DEFINED,10.237615014111064
INIT_ARRAY DIV,10.525297086562844
INIT_ARRAY DO_FCALL,5.051626832536947
INIT_ARRAY ECHO,10.014471462796854
INIT_ARRAY END_SILENCE,9.426684797894735
INIT_ARRAY FETCH_CLASS,9.832149906002899
INIT_ARRAY FETCH_CONSTANT,5.786178928065014
INIT_ARRAY FETCH_DIM_IS,9.677999226175642
INIT_ARRAY FETCH_DIM_R,4.494611826301581
INIT_ARRAY FETCH_DIM_W,7.028789525096364
INIT_ARRAY FETCH_IS,8.532866921872639
INIT_ARRAY FETCH_LIST_R,8.532866921872639
INIT_ARRAY FETCH_OBJ_IS,9.832149906002899
INIT_ARRAY FETCH_OBJ_R,4.778029499966904
INIT_ARRAY FETCH_OBJ_RW,10.93076219467101
INIT_ARRAY FETCH_OBJ_W,6.414423222389533
INIT_ARRAY FETCH_R,5.259158618379042
INIT_ARRAY FETCH_THIS,7.347243256214899
INIT_ARRAY FETCH_W,6.494010660307881
INIT_ARRAY FE_FREE,8.365812837209472
INIT_ARRAY FE_RESET_R,8.73353761733479
INIT_ARRAY FREE,6.151638701559479
INIT_ARRAY FUNC_GET_ARGS,10.93076219467101
INIT_ARRAY GET_CLASS,9.832149906002899
INIT_ARRAY GET_TYPE,10.525297086562844
INIT_ARRAY INCLUDE_OR_EVAL,10.237615014111064
INIT_ARRAY INIT_ARRAY,4.543882875308364
INIT_ARRAY INIT_FCALL,4.809366477970996
INIT_ARRAY INIT_USER_CALL,6.87031918412459
INIT_ARRAY INSTANCEOF,10.93076219467101
INIT_ARRAY IS_EQUAL,8.73353761733479
INIT_ARRAY IS_IDENTICAL,10.014471462796854
INIT_ARRAY IS_NOT_EQUAL,9.139002725442953
INIT_ARRAY IS_SMALLER,9.321324282236908
INIT_ARRAY JMPNZ_EX,10.237615014111064
INIT_ARRAY JMPZ,6.711254489494902
INIT_ARRAY JMPZ_EX,8.532866921872639
INIT_ARRAY JMP_FRAMELESS,7.333449934082563
INIT_ARRAY JMP_SET,9.832149906002899
INIT_ARRAY MOD,10.014471462796854
INIT_ARRAY MUL,9.321324282236908
INIT_ARRAY NEW,5.880906187421472
INIT_ARRAY NOP,6.408973617621968
INIT_ARRAY OP_DATA,7.15800125657637
INIT_ARRAY POST_DEC_OBJ,10.93076219467101
INIT_ARRAY PRE_INC,10.014471462796854
INIT_ARRAY QM_ASSIGN,6.267323100558942
INIT_ARRAY RETURN,4.6711807306060855
INIT_ARRAY ROPE_INIT,6.335642344536419
INIT_ARRAY SEND_ARRAY,7.886239756947585
INIT_ARRAY SEND_UNPACK,10.93076219467101
INIT_ARRAY SEND_USER,10.93076219467101
INIT_ARRAY SEND_VAL,5.1166316628459425
INIT_ARRAY SEND_VAL_EX,3.088090719691552
INIT_ARRAY SEND_VAR,10.525297086562844
INIT_ARRAY SEND_VAR_EX,5.88411646305172
INIT_ARRAY SL,10.93076219467101
INIT_ARRAY SR,9.139002725442953
INIT_ARRAY STRLEN,8.984852045615696
INIT_ARRAY SUB,8.127401813764475
INIT_ARRAY TYPE_CHECK,8.628177101676963
INIT_ARRAY YIELD,9.226014102432584
INIT_FCALL ADD,5.890568098333208
INIT_FCALL ASSIGN,8.040390436774844
INIT_FCALL BEGIN_SILENCE,4.579876477956269
INIT_FCALL BIND_LEXICAL,8.790696031174738
INIT_FCALL BOOL,10.93076219467101
INIT_FCALL BOOL_NOT,7.935029921117017
INIT_FCALL BW_AND,7.241882740557073
INIT_FCALL BW_NOT,7.862709259537391
INIT_FCALL BW_OR,10.525297086562844
INIT_FCALL BW_XOR,8.291704865055749
INIT_FCALL CAST,5.021321483041618
INIT_FCALL CHECK_FUNC_ARG,5.501416565716568
INIT_FCALL CONCAT,3.8111265566533725
INIT_FCALL COUNT,7.672665656649527
INIT_FCALL DEFINED,10.525297086562844
INIT_FCALL DIV,4.5642917469395705
INIT_FCALL DO_FCALL,3.9511514785884434
INIT_FCALL DO_ICALL,3.021272701997249
INIT_FCALL FETCH_CLASS,10.93076219467101
INIT_FCALL FETCH_CONSTANT,4.854267398378451
INIT_FCALL FETCH_DIM_IS,10.93076219467101
INIT_FCALL FETCH_DIM_R,3.6296143888149763
INIT_FCALL FETCH_DIM_W,6.262617209521529
INIT_FCALL FETCH_GLOBALS,7.910337308526646
INIT_FCALL FETCH_IS,5.906881673824732
INIT_FCALL FETCH_OBJ_IS,10.237615014111064
INIT_FCALL FETCH_OBJ_R,4.250535065320905
INIT_FCALL FETCH_OBJ_W,6.221231993358675
INIT_FCALL FETCH_R,3.3544086080503392
INIT_FCALL FETCH_THIS,5.999891869043616
INIT_FCALL FETCH_W,5.751791585755538
INIT_FCALL GET_CLASS,8.44585554488301
INIT_FCALL GET_TYPE,10.014471462796854
INIT_FCALL INCLUDE_OR_EVAL,8.405033550362752
INIT_FCALL INIT_ARRAY,5.936934018891134
INIT_FCALL INIT_FCALL,3.232279406790062
INIT_FCALL IS_EQUAL,7.653617461678833
INIT_FCALL IS_IDENTICAL,8.984852045615696
INIT_FCALL IS_NOT_EQUAL,8.405033550362752
INIT_FCALL IS_SMALLER,8.73353761733479
INIT_FCALL JMPNZ_EX,9.832149906002899
INIT_FCALL JMPZ,7.3898028706336945
INIT_FCALL JMPZ_EX,8.06856131374154
INIT_FCALL JMP_SET,10.93076219467101
INIT_FCALL MOD,7.102120798181914
INIT_FCALL MUL,6.143270451888963
INIT_FCALL NEW,9.426684797894735
INIT_FCALL NOP,4.685624891213994
INIT_FCALL OP_DATA,4.578132798351442
INIT_FCALL POST_INC,7.692083742506628
INIT_FCALL POST_INC_OBJ,10.93076219467101
INIT_FCALL PRE_DEC,10.525297086562844
INIT_FCALL PRE_INC,9.832149906002899
INIT_FCALL ROPE_INIT,4.594821811081292
INIT_FCALL SEND_ARRAY,7.960347729101308
INIT_FCALL SEND_REF,3.964738007564896
INIT_FCALL SEND_UNPACK,10.93076219467101
INIT_FCALL SEND_USER,10.237615014111064
INIT_FCALL SEND_VAL,2.450440478030676
INIT_FCALL SEND_VAL_EX,4.81266499662966
INIT_FCALL SEND_VAR,2.6106793775221653
INIT_FCALL SEND_VAR_EX,5.328643373791308
INIT_FCALL SL,10.237615014111064
INIT_FCALL SR,7.229460220558515
INIT_FCALL STRLEN,5.783267717857556
INIT_FCALL SUB,6.7186345967925245
INIT_FCALL TYPE_CHECK,8.328072509226626
INIT_USER_CALL CAST,10.014471462796854
INIT_USER_CALL CONCAT,10.93076219467101
INIT_USER_CALL DO_FCALL,5.678488766624379
INIT_USER_CALL FETCH_DIM_R,8.365812837209472
INIT_USER_CALL FETCH_OBJ_R,8.44585554488301
INIT_USER_CALL FETCH_OBJ_W,10.93076219467101
INIT_USER_CALL FETCH_R,9.058960017769417
INIT_USER_CALL FETCH_THIS,9.058960017769417
INIT_USER_CALL FUNC_GET_ARGS,10.014471462796854
INIT_USER_CALL INIT_ARRAY,8.790696031174738
INIT_USER_CALL INIT_FCALL,8.851320652991173
INIT_USER_CALL JMPZ,10.93076219467101
INIT_USER_CALL POST_INC,10.93076219467101
INIT_USER_CALL SEND_ARRAY,6.779722288772363
INIT_USER_CALL SEND_USER,6.6266971014668385
INIT_USER_CALL SEND_VAL_EX,10.525297086562844
INIT_USER_CALL SEND_VAR_EX,10.93076219467101
INIT_USER_CALL TYPE_CHECK,10.525297086562844
INSTANCEOF ASSIGN,9.426684797894735
INSTANCEOF ASSIGN_OBJ,9.832149906002899
INSTANCEOF BOOL,5.9134823578560844
INSTANCEOF BOOL_NOT,5.197420917773263
INSTANCEOF BOOL_XOR,10.93076219467101
INSTANCEOF INSTANCEOF,10.93076219467101
INSTANCEOF JMPNZ,8.532866921872639
INSTANCEOF JMPNZ_EX,6.87031918412459
INSTANCEOF JMPZ,4.719158605269116
INSTANCEOF JMPZ_EX,6.3981627015177525
INSTANCEOF QM_ASSIGN,10.93076219467101
INSTANCEOF RETURN,7.862709259537391
INSTANCEOF SEND_VAL_EX,8.73353761733479
INSTANCEOF TYPE_CHECK,10.525297086562844
IN_ARRAY ASSIGN,8.405033550362752
IN_ARRAY BOOL,7.070032483630413
IN_ARRAY BOOL_NOT,5.957482687118522
IN_ARRAY END_SILENCE,7.434254633204529
IN_ARRAY FETCH_W,9.426684797894735
IN_ARRAY JMPNZ_EX,9.321324282236908
IN_ARRAY JMPZ,5.903597598623542
IN_ARRAY JMPZ_EX,8.984852045615696
IN_ARRAY RETURN,8.291704865055749
IN_ARRAY SEND_VAL_EX,10.93076219467101
IN_ARRAY TYPE_CHECK,10.93076219467101
IS_EQUAL ASSIGN,6.0071382775643825
IS_EQUAL ASSIGN_DIM,7.529564813008854
IS_EQUAL ASSIGN_OBJ,8.915859174128745
IS_EQUAL BOOL,3.4238957270555206
IS_EQUAL BOOL_NOT,7.241882740557073
IS_EQUAL BW_AND,10.237615014111064
IS_EQUAL BW_OR,8.328072509226626
IS_EQUAL CASE,10.93076219467101
IS_EQUAL CAST,10.525297086562844
IS_EQUAL CHECK_FUNC_ARG,10.525297086562844
IS_EQUAL CONCAT,10.525297086562844
IS_EQUAL COUNT,7.038941896560382
IS_EQUAL DO_FCALL,10.525297086562844
IS_EQUAL FETCH_CONSTANT,10.237615014111064
IS_EQUAL FETCH_DIM_R,8.158173472431226
IS_EQUAL FETCH_DIM_W,10.525297086562844
IS_EQUAL FETCH_OBJ_IS,10.93076219467101
IS_EQUAL FETCH_OBJ_R,10.525297086562844
IS_EQUAL FETCH_OBJ_W,10.93076219467101
IS_EQUAL FETCH_R,10.93076219467101
IS_EQUAL FETCH_W,9.832149906002899
IS_EQUAL FREE,8.44585554488301
IS_EQUAL INIT_ARRAY,8.44585554488301
IS_EQUAL INIT_FCALL,8.73353761733479
IS_EQUAL IS_EQUAL,8.158173472431226
IS_EQUAL JMPNZ,4.355686354071389
IS_EQUAL JMPNZ_EX,3.9804264681537536
IS_EQUAL JMPZ,2.876239585133715
IS_EQUAL JMPZ_EX,3.9181965513365267
IS_EQUAL JMP_FRAMELESS,10.525297086562844
IS_EQUAL JMP_SET,10.93076219467101
IS_EQUAL OP_DATA,10.93076219467101
IS_EQUAL QM_ASSIGN,7.653617461678833
IS_EQUAL RETURN,6.392800758376367
IS_EQUAL SEND_VAL,7.217190127966701
IS_EQUAL SEND_VAL_EX,7.028789525096364
IS_EQUAL SEND_VAR_EX,10.014471462796854
IS_IDENTICAL ASSIGN,7.070032483630413
IS_IDENTICAL ASSIGN_DIM,10.237615014111064
IS_IDENTICAL ASSIGN_OBJ,9.058960017769417
IS_IDENTICAL BOOL,4.5422007891253795
IS_IDENTICAL BOOL_NOT,8.73353761733479
IS_IDENTICAL BOOL_XOR,10.525297086562844
IS_IDENTICAL BW_AND,9.677999226175642
IS_IDENTICAL FETCH_DIM_R,10.237615014111064
IS_IDENTICAL FETCH_W,10.525297086562844
IS_IDENTICAL FREE,10.237615014111064
IS_IDENTICAL INIT_ARRAY,10.525297086562844
IS_IDENTICAL IS_EQUAL,10.93076219467101
IS_IDENTICAL IS_IDENTICAL,10.014471462796854
IS_IDENTICAL JMPNZ,8.488415159301805
IS_IDENTICAL JMPNZ_EX,5.247182427332327
IS_IDENTICAL JMPZ,3.7891212678427597
IS_IDENTICAL JMPZ_EX,5.427465247436434
IS_IDENTICAL OP_DATA,10.237615014111064
IS_IDENTICAL QM_ASSIGN,7.711886369802808
IS_IDENTICAL RETURN,6.198959357749551
IS_IDENTICAL SEND_VAL,8.127401813764475
IS_IDENTICAL SEND_VAL_EX,7.692083742506628
IS_IDENTICAL SEND_VAR_EX,10.93076219467101
IS_NOT_EQUAL ASSIGN,7.862709259537391
IS_NOT_EQUAL ASSIGN_DIM,8.851320652991173
IS_NOT_EQUAL ASSIGN_OBJ,9.544467833551119
IS_NOT_EQUAL BOOL,3.7476504929277277
IS_NOT_EQUAL BOOL_NOT,8.25661354524448
IS_NOT_EQUAL BW_AND,10.014471462796854
IS_NOT_EQUAL BW_OR,9.677999226175642
IS_NOT_EQUAL DO_FCALL,10.93076219467101
IS_NOT_EQUAL FETCH_DIM_R,10.93076219467101
IS_NOT_EQUAL FETCH_DIM_W,10.525297086562844
IS_NOT_EQUAL FETCH_OBJ_R,8.628177101676963
IS_NOT_EQUAL FETCH_OBJ_W,10.525297086562844
IS_NOT_EQUAL FREE,9.544467833551119
IS_NOT_EQUAL INIT_ARRAY,10.93076219467101
IS_NOT_EQUAL JMPNZ,6.244012021690494
IS_NOT_EQUAL JMPNZ_EX,5.337911280722089
IS_NOT_EQUAL JMPZ,3.412969641851933
IS_NOT_EQUAL JMPZ_EX,4.117867196712831
IS_NOT_EQUAL QM_ASSIGN,8.06856131374154
IS_NOT_EQUAL RETURN,6.969949025073431
IS_NOT_EQUAL SEND_VAL,7.935029921117017
IS_NOT_EQUAL SEND_VAL_EX,8.097548850614793
IS_SMALLER ASSIGN,7.059561183763118
IS_SMALLER ASSIGN_DIM,7.319844282026784
IS_SMALLER ASSIGN_OBJ,10.014471462796854
IS_SMALLER ASSIGN_OP,10.93076219467101
IS_SMALLER BOOL,4.167454820054745
IS_SMALLER BOOL_NOT,7.8172468854606345
IS_SMALLER BW_AND,8.44585554488301
IS_SMALLER BW_OR,9.677999226175642
IS_SMALLER CAST,10.525297086562844
IS_SMALLER COUNT,10.525297086562844
IS_SMALLER FETCH_OBJ_R,10.525297086562844
IS_SMALLER FETCH_W,9.226014102432584
IS_SMALLER FREE,10.525297086562844
IS_SMALLER INIT_ARRAY,10.014471462796854
IS_SMALLER IS_SMALLER,10.014471462796854
IS_SMALLER JMPNZ,3.581209878333317
IS_SMALLER JMPNZ_EX,5.32312358056771
IS_SMALLER JMPZ,3.326116748850092
IS_SMALLER JMPZ_EX,4.665460981933299
IS_SMALLER QM_ASSIGN,8.73353761733479
IS_SMALLER RETURN,6.654096075654953
IS_SMALLER SEND_VAL,10.014471462796854
IS_SMALLER SEND_VAL_EX,7.960347729101308
IS_SMALLER STRLEN,8.040390436774844
JMP ADD,5.484024823004699
JMP ASSERT_CHECK,9.544467833551119
JMP ASSIGN,3.23705268554272
JMP ASSIGN_DIM,4.2196302571936855
JMP ASSIGN_DIM_OP,5.992697593409589
JMP ASSIGN_OBJ,5.1640049208534196
JMP ASSIGN_OBJ_OP,7.9863232155045685
JMP ASSIGN_OP,4.380396400565473
JMP ASSIGN_REF,9.426684797894735
JMP BEGIN_SILENCE,4.195576181040148
JMP BIND_GLOBAL,7.5985576844958045
JMP BIND_LEXICAL,8.405033550362752
JMP BIND_STATIC,8.915859174128745
JMP BOOL,6.315641677829749
JMP BOOL_NOT,4.108564804050518
JMP BW_AND,4.567734091130544
JMP BW_NOT,10.93076219467101
JMP BW_OR,9.058960017769417
JMP BW_XOR,10.93076219467101
JMP CAST,5.429503984126281
JMP CATCH,4.543041478540172
JMP CHECK_FUNC_ARG,4.222067796487124
JMP CLONE,8.57938693750753
JMP COALESCE,10.93076219467101
JMP CONCAT,3.696224329615176
JMP COUNT,5.88411646305172
JMP DECLARE_CLASS,8.040390436774844
JMP DEFINED,8.790696031174738
JMP DIV,7.293176034944623
JMP DO_FCALL,3.803871385772201
JMP ECHO,3.585074617443206
JMP END_SILENCE,10.93076219467101
JMP FAST_CALL,10.237615014111064
JMP FETCH_CLASS,7.839719741312693
JMP FETCH_CONSTANT,4.796280140728102
JMP FETCH_DIM_IS,6.878977246867704
JMP FETCH_DIM_R,3.4559900122731384
JMP FETCH_DIM_RW,8.365812837209472
JMP FETCH_DIM_UNSET,8.57938693750753
JMP FETCH_DIM_W,5.957482687118522
JMP FETCH_IS,4.297443761390632
JMP FETCH_OBJ_IS,6.53631303999857
JMP FETCH_OBJ_R,3.7773193999397674
JMP FETCH_OBJ_RW,8.405033550362752
JMP FETCH_OBJ_UNSET,8.2227119935688
JMP FETCH_OBJ_W,5.699653577816422
JMP FETCH_R,3.9299720497216826
JMP FETCH_RW,7.580858107396404
JMP FETCH_THIS,6.408973617621968
JMP FETCH_UNSET,8.405033550362752
JMP FETCH_W,5.1392741395957025
JMP FE_FREE,2.5970111877174293
JMP FE_RESET_R,5.039117982845237
JMP FE_RESET_RW,9.321324282236908
JMP FREE,4.4354966387340005
JMP FUNC_GET_ARGS,9.544467833551119
JMP FUNC_NUM_ARGS,9.426684797894735
JMP GET_CLASS,9.139002725442953
JMP GET_TYPE,8.488415159301805
JMP INCLUDE_OR_EVAL,6.923429009438538
JMP INIT_ARRAY,5.134704443905637
JMP INIT_FCALL,3.184029286917387
JMP INIT_USER_CALL,8.790696031174738
JMP INSTANCEOF,6.203374375958668
JMP IN_ARRAY,7.529564813008854
JMP IS_EQUAL,3.9953917486558983
JMP IS_IDENTICAL,5.127134385045092
JMP IS_NOT_EQUAL,4.5164839011202496
JMP IS_SMALLER,5.175019981084096
JMP JMP,4.052950792061944
JMP JMPNZ,6.60662953841603
JMP JMPNZ_EX,6.230281828878592
JMP JMPZ,3.802266248990972
JMP JMPZ_EX,4.977518860383224
JMP JMP_FRAMELESS,5.7461735934513145
JMP JMP_SET,9.139002725442953
JMP MOD,7.070032483630413
JMP MUL,5.9437367662138865
JMP NEW,4.523057466286904
JMP NOP,4.980119642083282
JMP OP_DATA,4.391176239053339
JMP POST_DEC,8.189922170745808
JMP POST_INC,7.3898028706336945
JMP POST_INC_OBJ,10.93076219467101
JMP PRE_DEC,6.561314342203987
JMP PRE_DEC_OBJ,9.226014102432584
JMP PRE_INC,4.691461483658445
JMP PRE_INC_OBJ,6.661064744971047
JMP QM_ASSIGN,2.947492678266739
JMP RETURN,3.9245199689742174
JMP ROPE_INIT,4.0993481489455945
JMP SEND_REF,9.226014102432584
JMP SEND_UNPACK,10.93076219467101
JMP SEND_VAL,8.328072509226626
JMP SEND_VAL_EX,3.5570740608136178
JMP SEND_VAR,6.756374924775372
JMP SEND_VAR_EX,3.5511300420614558
JMP SL,7.563466364684535
JMP SR,7.546371931325234
JMP STRLEN,5.683738122510523
JMP SUB,5.59804340140564
JMP SWITCH_LONG,9.226014102432584
JMP SWITCH_STRING,6.703928449402829
JMP THROW,8.488415159301805
JMP TYPE_CHECK,4.540521527605659
JMP UNSET_CV,7.146572560752747
JMP UNSET_DIM,7.018739189242862
JMP UNSET_OBJ,9.677999226175642
JMP UNSET_VAR,9.832149906002899
JMP YIELD,9.832149906002899
JMPNZ ADD,6.90541050393586
JMPNZ ASSERT_CHECK,10.237615014111064
JMPNZ ASSIGN,4.545567795673284
JMPNZ ASSIGN_DIM,6.998936561946683
JMPNZ ASSIGN_DIM_OP,9.226014102432584
JMPNZ ASSIGN_OBJ,6.330604550506462
JMPNZ ASSIGN_OBJ_OP,10.237615014111064
JMPNZ ASSIGN_OP,5.4905113322343055
JMPNZ BEGIN_SILENCE,4.730253020628319
JMPNZ BIND_GLOBAL,8.291704865055749
JMPNZ BOOL,10.525297086562844
JMPNZ BOOL_NOT,5.4883444841492155
JMPNZ BW_AND,8.628177101676963
JMPNZ BW_NOT,10.93076219467101
JMPNZ BW_XOR,9.832149906002899
JMPNZ CASE,4.207530896038026
JMPNZ CAST,7.563466364684535
JMPNZ CHECK_FUNC_ARG,7.1812581187406375
JMPNZ CLONE,10.237615014111064
JMPNZ COALESCE,10.93076219467101
JMPNZ CONCAT,4.9595003548805465
JMPNZ COUNT,7.102120798181914
JMPNZ DEFINED,9.677999226175642
JMPNZ DIV,8.851320652991173
JMPNZ DO_FCALL,5.362417690909912
JMPNZ ECHO,4.299419395882422
JMPNZ FETCH_CLASS,10.93076219467101
JMPNZ FETCH_CONSTANT,5.985554705897208
JMPNZ FETCH_DIM_IS,9.544467833551119
JMPNZ FETCH_DIM_R,5.168710811890832
JMPNZ FETCH_DIM_RW,9.544467833551119
JMPNZ FETCH_DIM_W,8.984852045615696
JMPNZ FETCH_IS,6.7186345967925245
JMPNZ FETCH_OBJ_IS,9.321324282236908
JMPNZ FETCH_OBJ_R,5.940329607892273
JMPNZ FETCH_OBJ_RW,10.237615014111064
JMPNZ FETCH_OBJ_UNSET,10.237615014111064
JMPNZ FETCH_OBJ_W,8.25661354524448
JMPNZ FETCH_R,5.691664187782943
JMPNZ FETCH_RW,8.2227119935688
JMPNZ FETCH_THIS,9.139002725442953
JMPNZ FETCH_UNSET,10.237615014111064
JMPNZ FETCH_W,5.9268158887255495
JMPNZ FE_FREE,10.93076219467101
